Date,Open,High,Low,Close,Adj Close,Volume
2022-12-26,17830.400391,18084.099609,17774.250000,18014.599609,18014.599609,176700
2022-12-27,18089.800781,18149.250000,17967.449219,18132.300781,18132.300781,214300
2022-12-28,18084.750000,18173.099609,18068.349609,18122.500000,18122.500000,193900
2022-12-29,18045.699219,18229.699219,17992.800781,18191.000000,18191.000000,281100
2022-12-30,18259.099609,18265.250000,18080.300781,18105.300781,18105.300781,192000
2023-01-02,18131.699219,18215.150391,18086.500000,18197.449219,18197.449219,256100
2023-01-03,18163.199219,18251.949219,18149.800781,18232.550781,18232.550781,208700
2023-01-04,18230.650391,18243.000000,18020.599609,18042.949219,18042.949219,235200
2023-01-05,18101.949219,18120.300781,17892.599609,17992.150391,17992.150391,269900
2023-01-06,18008.050781,18047.400391,17795.550781,17859.449219,17859.449219,238200
2023-01-09,17952.550781,18141.400391,17936.150391,18101.199219,18101.199219,257200
2023-01-10,18121.300781,18127.599609,17856.000000,17914.150391,17914.150391,283300
2023-01-11,17924.250000,17976.349609,17824.349609,17895.699219,17895.699219,259900
2023-01-12,17920.849609,17945.800781,17761.650391,17858.199219,17858.199219,227800
2023-01-13,17867.500000,17999.349609,17774.250000,17956.599609,17956.599609,256700
2023-01-16,18033.150391,18049.650391,17853.650391,17894.849609,17894.849609,206200
2023-01-17,17922.800781,18072.050781,17886.949219,18053.300781,18053.300781,219100
2023-01-18,18074.300781,18183.750000,18032.449219,18165.349609,18165.349609,255800
2023-01-19,18119.800781,18155.199219,18063.750000,18107.849609,18107.849609,237800
2023-01-20,18115.599609,18145.449219,18016.199219,18027.650391,18027.650391,237200
2023-01-23,18118.449219,18162.599609,18063.449219,18118.550781,18118.550781,202500
2023-01-24,18183.949219,18201.250000,18078.650391,18118.300781,18118.300781,216900
2023-01-25,18093.349609,18100.599609,17846.150391,17891.949219,17891.949219,257200
2023-01-27,17877.199219,17884.750000,17493.550781,17604.349609,17604.349609,476300
2023-01-30,17541.949219,17709.150391,17405.550781,17648.949219,17648.949219,432400
2023-01-31,17731.449219,17735.699219,17537.550781,17662.150391,17662.150391,398300
2023-02-01,17811.599609,17972.199219,17353.400391,17616.300781,17616.300781,512900
2023-02-02,17517.099609,17653.900391,17445.949219,17610.400391,17610.400391,490100
2023-02-03,17721.750000,17870.300781,17584.199219,17854.050781,17854.050781,424100
2023-02-06,17818.550781,17823.699219,17698.349609,17764.599609,17764.599609,282500
2023-02-07,17790.099609,17811.150391,17652.550781,17721.500000,17721.500000,354400
2023-02-08,17750.300781,17898.699219,17744.150391,17871.699219,17871.699219,291000
2023-02-09,17885.500000,17916.900391,17779.800781,17893.449219,17893.449219,260900
2023-02-10,17847.550781,17876.949219,17801.000000,17856.500000,17856.500000,232000
2023-02-13,17859.099609,17880.699219,17719.750000,17770.900391,17770.900391,231300
2023-02-14,17840.349609,17954.550781,17800.050781,17929.849609,17929.849609,244500
2023-02-15,17896.599609,18034.099609,17853.800781,18015.849609,18015.849609,229300
2023-02-16,18094.750000,18134.750000,18000.650391,18035.849609,18035.849609,230200
2023-02-17,17974.849609,18034.250000,17884.599609,17944.199219,17944.199219,208100
2023-02-20,17965.550781,18004.349609,17818.400391,17844.599609,17844.599609,174600
2023-02-21,17905.800781,17924.900391,17800.300781,17826.699219,17826.699219,198200
2023-02-22,17755.349609,17772.500000,17529.449219,17554.300781,17554.300781,204000
2023-02-23,17574.650391,17620.050781,17455.400391,17511.250000,17511.250000,240800
2023-02-24,17591.349609,17599.750000,17421.800781,17465.800781,17465.800781,209400
2023-02-27,17428.599609,17451.599609,17299.000000,17392.699219,17392.699219,246400
2023-02-28,17383.250000,17440.449219,17255.199219,17303.949219,17303.949219,420900
2023-03-01,17360.099609,17467.750000,17345.250000,17450.900391,17450.900391,272900
2023-03-02,17421.500000,17445.800781,17306.000000,17321.900391,17321.900391,310700
2023-03-03,17451.250000,17644.750000,17427.699219,17594.349609,17594.349609,356200
2023-03-06,17680.349609,17799.949219,17671.949219,17711.449219,17711.449219,362800
2023-03-08,17665.750000,17766.500000,17602.250000,17754.400391,17754.400391,267000
2023-03-09,17772.050781,17772.349609,17573.599609,17589.599609,17589.599609,262400
2023-03-10,17443.800781,17451.500000,17324.349609,17412.900391,17412.900391,235900
2023-03-13,17421.900391,17529.900391,17113.449219,17154.300781,17154.300781,254900
2023-03-14,17160.550781,17224.650391,16987.099609,17043.300781,17043.300781,290600
2023-03-15,17166.449219,17211.349609,16938.900391,16972.150391,16972.150391,248200
2023-03-16,16994.650391,17062.449219,16850.150391,16985.599609,16985.599609,349800
2023-03-17,17111.800781,17145.800781,16958.150391,17100.050781,17100.050781,408100
2023-03-20,17066.599609,17066.599609,16828.349609,16988.400391,16988.400391,241800
2023-03-21,17060.400391,17127.699219,17016.000000,17107.500000,17107.500000,246700
2023-03-22,17177.449219,17207.250000,17107.849609,17151.900391,17151.900391,0
2023-03-23,17097.400391,17205.400391,17045.300781,17076.900391,17076.900391,219200
2023-03-24,17076.199219,17109.449219,16917.349609,16945.050781,16945.050781,228000
2023-03-27,16984.300781,17091.000000,16918.550781,16985.699219,16985.699219,218400
2023-03-28,17031.750000,17061.750000,16913.750000,16951.699219,16951.699219,238800
2023-03-29,16977.300781,17126.150391,16940.599609,17080.699219,17080.699219,345900
2023-03-31,17210.349609,17381.599609,17204.650391,17359.750000,17359.750000,263900
2023-04-03,17427.949219,17428.050781,17312.750000,17398.050781,17398.050781,230200
2023-04-05,17422.300781,17570.550781,17402.699219,17557.050781,17557.050781,248300
2023-04-06,17533.849609,17638.699219,17502.849609,17599.150391,17599.150391,242700
2023-04-10,17634.900391,17694.099609,17597.949219,17624.050781,17624.050781,254800
2023-04-11,17704.800781,17748.750000,17655.150391,17722.300781,17722.300781,304300
2023-04-12,17759.550781,17825.750000,17717.250000,17812.400391,17812.400391,232800
2023-04-13,17807.300781,17842.150391,17729.650391,17828.000000,17828.000000,285800
2023-04-17,17863.000000,17863.000000,17574.050781,17706.849609,17706.849609,357400
2023-04-18,17766.599609,17766.599609,17610.199219,17660.150391,17660.150391,258900
2023-04-19,17653.349609,17666.150391,17579.849609,17618.750000,17618.750000,281500
2023-04-20,17638.599609,17684.449219,17584.349609,17624.449219,17624.449219,215100
2023-04-21,17639.750000,17663.199219,17553.949219,17624.050781,17624.050781,230200
2023-04-24,17707.550781,17754.500000,17612.500000,17743.400391,17743.400391,255700
2023-04-25,17761.550781,17807.449219,17716.849609,17769.250000,17769.250000,297400
2023-04-26,17767.300781,17827.750000,17711.199219,17813.599609,17813.599609,233000
2023-04-27,17813.099609,17931.599609,17797.900391,17915.050781,17915.050781,241400
2023-04-28,17950.400391,18089.150391,17885.300781,18065.000000,18065.000000,290300
2023-05-02,18124.800781,18180.250000,18101.750000,18147.650391,18147.650391,265200
2023-05-03,18113.800781,18116.349609,18042.400391,18089.849609,18089.849609,226200
2023-05-04,18081.000000,18267.449219,18066.699219,18255.800781,18255.800781,226600
2023-05-05,18117.300781,18216.949219,18055.449219,18069.000000,18069.000000,239700
2023-05-08,18120.599609,18286.949219,18100.300781,18264.400391,18264.400391,228400
2023-05-09,18303.400391,18344.199219,18229.650391,18265.949219,18265.949219,245400
2023-05-10,18313.599609,18326.750000,18211.949219,18315.099609,18315.099609,220500
2023-05-11,18357.800781,18389.699219,18270.400391,18297.000000,18297.000000,248900
2023-05-12,18273.750000,18342.750000,18194.550781,18314.800781,18314.800781,241700
2023-05-15,18339.300781,18458.900391,18287.900391,18398.849609,18398.849609,216100
2023-05-16,18432.349609,18432.349609,18264.349609,18286.500000,18286.500000,219500
2023-05-17,18300.449219,18309.000000,18115.349609,18181.750000,18181.750000,229900
2023-05-18,18287.500000,18297.199219,18104.849609,18129.949219,18129.949219,272100
2023-05-19,18186.150391,18218.099609,18060.400391,18203.400391,18203.400391,260900
2023-05-22,18201.099609,18335.250000,18178.849609,18314.400391,18314.400391,262600
2023-05-23,18362.900391,18419.750000,18324.199219,18348.000000,18348.000000,270400
2023-05-24,18294.800781,18392.599609,18262.949219,18285.400391,18285.400391,232600
2023-05-25,18268.900391,18338.099609,18202.400391,18321.150391,18321.150391,235900
2023-05-26,18368.349609,18508.550781,18333.150391,18499.349609,18499.349609,198700
2023-05-29,18619.150391,18641.199219,18581.250000,18598.650391,18598.650391,265300
2023-05-30,18606.650391,18662.449219,18575.500000,18633.849609,18633.849609,234400
2023-05-31,18594.199219,18603.900391,18483.849609,18534.400391,18534.400391,696500
2023-06-01,18579.400391,18580.300781,18464.550781,18487.750000,18487.750000,265600
2023-06-02,18550.849609,18573.699219,18478.400391,18534.099609,18534.099609,270900
2023-06-05,18612.000000,18640.150391,18582.800781,18593.849609,18593.849609,256100
2023-06-06,18600.800781,18622.750000,18531.599609,18599.000000,18599.000000,220800
2023-06-07,18665.599609,18738.949219,18636.000000,18726.400391,18726.400391,260100
2023-06-08,18725.349609,18777.900391,18615.599609,18634.550781,18634.550781,286500
2023-06-09,18655.900391,18676.650391,18555.400391,18563.400391,18563.400391,221800
2023-06-12,18595.050781,18633.599609,18559.750000,18601.500000,18601.500000,179500
2023-06-13,18631.800781,18728.900391,18631.800781,18716.150391,18716.150391,233200
2023-06-14,18744.599609,18769.699219,18690.000000,18755.900391,18755.900391,261400
2023-06-15,18774.449219,18794.099609,18669.050781,18688.099609,18688.099609,263000
2023-06-16,18723.300781,18864.699219,18710.500000,18826.000000,18826.000000,272800
2023-06-19,18873.300781,18881.449219,18719.150391,18755.449219,18755.449219,219800
2023-06-20,18752.349609,18839.699219,18660.650391,18816.699219,18816.699219,211600
2023-06-21,18849.400391,18875.900391,18794.849609,18856.849609,18856.849609,217500
2023-06-22,18853.599609,18886.599609,18759.500000,18771.250000,18771.250000,252700
2023-06-23,18741.849609,18756.400391,18647.099609,18665.500000,18665.500000,210600
2023-06-26,18682.349609,18722.050781,18646.699219,18691.199219,18691.199219,171300
2023-06-27,18748.550781,18829.250000,18714.250000,18817.400391,18817.400391,222500
2023-06-28,18908.150391,19011.250000,18861.349609,18972.099609,18972.099609,398800
2023-06-30,19076.849609,19201.699219,19024.599609,19189.050781,19189.050781,247900
2023-07-03,19246.500000,19345.099609,19234.400391,19322.550781,19322.550781,226100
2023-07-04,19406.599609,19434.150391,19300.000000,19389.000000,19389.000000,226900
2023-07-05,19405.949219,19421.599609,19339.599609,19398.500000,19398.500000,224400
2023-07-06,19385.699219,19512.199219,19373.000000,19497.300781,19497.300781,268300
2023-07-07,19422.800781,19523.599609,19303.599609,19331.800781,19331.800781,237100
2023-07-10,19400.349609,19435.849609,19327.099609,19355.900391,19355.900391,268200
2023-07-11,19427.099609,19515.099609,19406.449219,19439.400391,19439.400391,251300
2023-07-12,19497.449219,19507.699219,19361.750000,19384.300781,19384.300781,327900
2023-07-13,19495.199219,19567.000000,19385.800781,19413.750000,19413.750000,310400
2023-07-14,19493.449219,19595.349609,19433.500000,19564.500000,19564.500000,291200
2023-07-17,19612.150391,19731.849609,19562.949219,19711.449219,19711.449219,268700
2023-07-18,19787.500000,19819.449219,19690.199219,19749.250000,19749.250000,286400
2023-07-19,19802.949219,19851.699219,19727.449219,19833.150391,19833.150391,259700
2023-07-20,19831.699219,19991.849609,19758.400391,19979.150391,19979.150391,274700
2023-07-21,19800.449219,19887.400391,19700.000000,19745.000000,19745.000000,312500
2023-07-24,19748.449219,19782.750000,19658.300781,19672.349609,19672.349609,265600
2023-07-25,19729.349609,19729.349609,19615.949219,19680.599609,19680.599609,369700
2023-07-26,19733.349609,19825.599609,19716.699219,19778.300781,19778.300781,244700
2023-07-27,19850.900391,19867.550781,19603.550781,19659.900391,19659.900391,334900
2023-07-28,19659.750000,19695.900391,19563.099609,19646.050781,19646.050781,258700
2023-07-31,19666.349609,19772.750000,19597.599609,19753.800781,19753.800781,295100
2023-08-01,19784.000000,19795.599609,19704.599609,19733.550781,19733.550781,298000
2023-08-02,19655.400391,19678.250000,19423.550781,19526.550781,19526.550781,290700
2023-08-03,19463.750000,19537.650391,19296.449219,19381.650391,19381.650391,315700
2023-08-04,19462.800781,19538.849609,19436.449219,19517.000000,19517.000000,280800
2023-08-07,19576.849609,19620.449219,19524.800781,19597.300781,19597.300781,216600
2023-08-08,19627.199219,19634.400391,19533.099609,19570.849609,19570.849609,260300
2023-08-09,19578.800781,19645.500000,19467.500000,19632.550781,19632.550781,266500
2023-08-10,19605.550781,19623.599609,19495.400391,19543.099609,19543.099609,312200
2023-08-11,19554.250000,19557.750000,19412.750000,19428.300781,19428.300781,235500
2023-08-14,19383.949219,19465.849609,19257.900391,19434.550781,19434.550781,243900
2023-08-16,19369.000000,19482.750000,19317.199219,19465.000000,19465.000000,0
2023-08-17,19450.550781,19461.550781,19326.250000,19365.250000,19365.250000,268700
2023-08-18,19301.750000,19373.800781,19253.599609,19310.150391,19310.150391,256100
2023-08-21,19320.650391,19425.949219,19296.300781,19393.599609,19393.599609,262600
2023-08-22,19417.099609,19443.500000,19381.300781,19396.449219,19396.449219,208700
2023-08-23,19439.199219,19472.050781,19366.599609,19444.000000,19444.000000,225200
2023-08-24,19535.150391,19584.449219,19369.000000,19386.699219,19386.699219,268300
2023-08-25,19297.400391,19339.550781,19229.699219,19265.800781,19265.800781,466500
2023-08-28,19298.349609,19366.849609,19249.699219,19306.050781,19306.050781,248200
2023-08-29,19374.849609,19377.900391,19309.099609,19342.650391,19342.650391,307400
2023-08-30,19433.449219,19452.800781,19334.750000,19347.449219,19347.449219,233000
2023-08-31,19375.550781,19388.199219,19223.650391,19253.800781,19253.800781,562600
2023-09-01,19258.150391,19458.550781,19255.699219,19435.300781,19435.300781,333000
2023-09-04,19525.050781,19545.150391,19432.849609,19528.800781,19528.800781,296800
2023-09-05,19564.650391,19587.050781,19525.750000,19574.900391,19574.900391,256800
2023-09-06,19581.199219,19636.449219,19491.500000,19611.050781,19611.050781,287600
2023-09-07,19598.650391,19737.000000,19550.050781,19727.050781,19727.050781,304900
2023-09-08,19774.800781,19867.150391,19727.050781,19819.949219,19819.949219,288100
2023-09-11,19890.000000,20008.150391,19865.349609,19996.349609,19996.349609,248800
2023-09-12,20110.150391,20110.349609,19914.650391,19993.199219,19993.199219,328100
2023-09-13,19989.500000,20096.900391,19944.099609,20070.000000,20070.000000,251400
2023-09-14,20127.949219,20167.650391,20043.449219,20103.099609,20103.099609,275100
2023-09-15,20156.449219,20222.449219,20129.699219,20192.349609,20192.349609,438200
2023-09-18,20155.949219,20195.349609,20115.699219,20133.300781,20133.300781,264900
2023-09-20,19980.750000,20050.650391,19878.849609,19901.400391,19901.400391,378100
2023-09-21,19840.550781,19848.750000,19709.949219,19742.349609,19742.349609,275100
2023-09-22,19744.849609,19798.650391,19657.500000,19674.250000,19674.250000,246400
2023-09-25,19678.199219,19734.150391,19601.550781,19674.550781,19674.550781,188400
2023-09-26,19682.800781,19699.349609,19637.449219,19664.699219,19664.699219,204900
2023-09-27,19637.050781,19730.699219,19554.000000,19716.449219,19716.449219,203600
2023-09-28,19761.800781,19766.650391,19492.099609,19523.550781,19523.550781,352800
2023-09-29,19581.199219,19726.250000,19551.050781,19638.300781,19638.300781,243500
2023-10-03,19622.400391,19623.199219,19479.650391,19528.750000,19528.750000,221700
2023-10-04,19446.300781,19457.800781,19333.599609,19436.099609,19436.099609,277100
2023-10-05,19521.849609,19576.949219,19487.300781,19545.750000,19545.750000,234900
2023-10-06,19621.199219,19675.750000,19589.400391,19653.500000,19653.500000,159100
2023-10-09,19539.449219,19588.949219,19480.500000,19512.349609,19512.349609,165100
2023-10-10,19565.599609,19717.800781,19565.449219,19689.849609,19689.849609,216600
2023-10-11,19767.000000,19839.199219,19756.949219,19811.349609,19811.349609,213700
2023-10-12,19822.699219,19843.300781,19772.650391,19794.000000,19794.000000,217900
2023-10-13,19654.550781,19805.400391,19635.300781,19751.050781,19751.050781,255000
2023-10-16,19737.250000,19781.300781,19691.849609,19731.750000,19731.750000,181000
2023-10-17,19843.199219,19849.750000,19775.650391,19811.500000,19811.500000,185800
2023-10-18,19820.449219,19840.949219,19659.949219,19671.099609,19671.099609,198900
2023-10-19,19545.199219,19681.800781,19512.349609,19624.699219,19624.699219,230300
2023-10-20,19542.150391,19593.800781,19518.699219,19542.650391,19542.650391,198300
2023-10-23,19521.599609,19556.849609,19257.849609,19281.750000,19281.750000,176000
2023-10-25,19286.449219,19347.300781,19074.150391,19122.150391,19122.150391,225300
2023-10-26,19027.250000,19041.699219,18837.849609,18857.250000,18857.250000,300400
2023-10-27,18928.750000,19076.150391,18926.650391,19047.250000,19047.250000,205200
2023-10-30,19053.400391,19158.500000,18940.000000,19140.900391,19140.900391,180100
2023-10-31,19232.949219,19233.699219,19056.449219,19079.599609,19079.599609,206000
2023-11-01,19064.050781,19096.050781,18973.699219,18989.150391,18989.150391,194100
2023-11-02,19120.000000,19175.250000,19064.150391,19133.250000,19133.250000,245600
2023-11-03,19241.000000,19276.250000,19210.900391,19230.599609,19230.599609,189500
2023-11-06,19345.849609,19423.000000,19309.699219,19411.750000,19411.750000,180700
2023-11-07,19404.050781,19423.500000,19329.099609,19406.699219,19406.699219,198700
2023-11-08,19449.599609,19464.400391,19401.500000,19443.500000,19443.500000,195000
2023-11-09,19457.400391,19463.900391,19378.349609,19395.300781,19395.300781,208400
2023-11-10,19351.849609,19451.300781,19329.449219,19425.349609,19425.349609,152200
2023-11-13,19486.750000,19494.400391,19414.750000,19443.550781,19443.550781,189300
2023-11-15,19651.400391,19693.199219,19579.650391,19675.449219,19675.449219,291500
2023-11-16,19674.699219,19875.250000,19627.000000,19765.199219,19765.199219,282700
2023-11-17,19674.750000,19806.000000,19667.449219,19731.800781,19731.800781,236800
2023-11-20,19731.150391,19756.449219,19670.500000,19694.000000,19694.000000,173800
2023-11-21,19770.900391,19829.099609,19754.050781,19783.400391,19783.400391,195000
2023-11-22,19784.000000,19825.550781,19703.849609,19811.849609,19811.849609,184500
2023-11-23,19828.449219,19875.150391,19786.750000,19802.000000,19802.000000,170000
2023-11-24,19809.599609,19832.849609,19768.849609,19794.699219,19794.699219,145900
2023-11-28,19844.650391,19916.849609,19800.000000,19889.699219,19889.699219,229600
2023-11-29,19976.550781,20104.650391,19956.300781,20096.599609,20096.599609,236200
2023-11-30,20108.500000,20158.699219,20015.849609,20133.150391,20133.150391,486600
2023-12-01,20194.099609,20291.550781,20183.699219,20267.900391,20267.900391,265800
2023-12-04,20601.949219,20702.650391,20507.750000,20686.800781,20686.800781,381100
2023-12-05,20808.900391,20864.050781,20711.150391,20855.099609,20855.099609,421000
2023-12-06,20950.750000,20961.949219,20852.150391,20937.699219,20937.699219,359200
2023-12-07,20932.400391,20941.250000,20850.800781,20901.150391,20901.150391,275000
2023-12-08,20934.099609,21006.099609,20862.699219,20969.400391,20969.400391,292400
2023-12-11,20965.300781,21026.099609,20923.699219,20997.099609,20997.099609,212900
2023-12-12,21018.550781,21037.900391,20867.150391,20906.400391,20906.400391,244900
2023-12-13,20929.750000,20950.000000,20769.500000,20926.349609,20926.349609,260300
2023-12-14,21110.400391,21210.900391,21074.449219,21182.699219,21182.699219,334400
2023-12-15,21287.449219,21492.300781,21235.300781,21456.650391,21456.650391,508800
2023-12-18,21434.800781,21482.800781,21365.349609,21418.650391,21418.650391,249700
2023-12-19,21477.650391,21505.050781,21337.750000,21453.099609,21453.099609,249800
2023-12-20,21543.500000,21593.000000,21087.349609,21150.150391,21150.150391,363900
2023-12-21,21033.949219,21288.349609,20976.800781,21255.050781,21255.050781,277500
2023-12-22,21295.849609,21390.500000,21232.449219,21349.400391,21349.400391,284700
2023-12-26,21365.199219,21477.150391,21329.449219,21441.349609,21441.349609,219500
2023-12-27,21497.650391,21675.750000,21495.800781,21654.750000,21654.750000,256500
2023-12-28,21715.000000,21801.449219,21678.000000,21778.699219,21778.699219,393100
2023-12-29,21737.650391,21770.300781,21676.900391,21731.400391,21731.400391,270900
2024-01-01,21727.750000,21834.349609,21680.849609,21741.900391,21741.900391,154000
2024-01-02,21751.349609,21755.599609,21555.650391,21665.800781,21665.800781,263700
2024-01-03,21661.099609,21677.000000,21500.349609,21517.349609,21517.349609,311900
2024-01-04,21605.800781,21685.650391,21564.550781,21658.599609,21658.599609,339200
2024-01-05,21705.750000,21749.599609,21629.199219,21710.800781,21710.800781,309300
2024-01-08,21747.599609,21763.949219,21492.900391,21513.000000,21513.000000,231500
2024-01-09,21653.599609,21724.449219,21517.849609,21544.849609,21544.849609,228600
2024-01-10,21529.300781,21641.849609,21448.650391,21618.699219,21618.699219,217000
2024-01-11,21688.000000,21726.500000,21593.750000,21647.199219,21647.199219,212500
2024-01-12,21773.550781,21928.250000,21715.150391,21894.550781,21894.550781,294700
2024-01-15,22053.150391,22115.550781,21963.550781,22097.449219,22097.449219,345500
2024-01-16,22080.500000,22124.150391,21969.800781,22032.300781,22032.300781,292400
2024-01-17,21647.250000,21851.500000,21550.449219,21571.949219,21571.949219,456000
2024-01-18,21414.199219,21539.400391,21285.550781,21462.250000,21462.250000,387300
2024-01-19,21615.199219,21670.599609,21575.000000,21622.400391,21622.400391,343100
2024-01-23,21716.699219,21750.250000,21192.599609,21238.800781,21238.800781,449700
2024-01-24,21185.250000,21482.349609,21137.199219,21453.949219,21453.949219,407500
2024-01-25,21454.599609,21459.000000,21247.050781,21352.599609,21352.599609,418100
2024-01-29,21433.099609,21763.250000,21429.599609,21737.599609,21737.599609,376700
2024-01-30,21775.750000,21813.050781,21501.800781,21522.099609,21522.099609,375100
2024-01-31,21487.250000,21741.349609,21448.849609,21725.699219,21725.699219,410600
2024-02-01,21780.650391,21832.949219,21658.750000,21697.449219,21697.449219,332500
2024-02-02,21812.750000,22126.800781,21805.550781,21853.800781,21853.800781,442800
2024-02-05,21921.050781,21964.300781,21726.949219,21771.699219,21771.699219,440800
2024-02-06,21825.199219,21951.400391,21737.550781,21929.400391,21929.400391,371000
2024-02-07,22045.050781,22053.300781,21860.150391,21930.500000,21930.500000,346300
2024-02-08,22009.650391,22011.050781,21665.300781,21717.949219,21717.949219,491100
2024-02-09,21727.000000,21804.449219,21629.900391,21782.500000,21782.500000,349200
2024-02-12,21800.800781,21831.699219,21574.750000,21616.050781,21616.050781,287400
2024-02-13,21664.300781,21766.800781,21543.349609,21743.250000,21743.250000,365800
2024-02-14,21578.150391,21870.849609,21530.199219,21840.050781,21840.050781,359100
2024-02-15,21906.550781,21953.849609,21794.800781,21910.750000,21910.750000,345400
2024-02-16,22020.300781,22068.650391,21968.949219,22040.699219,22040.699219,343900
2024-02-19,22103.449219,22186.650391,22021.050781,22122.250000,22122.250000,0
2024-02-20,22099.199219,22215.599609,22045.849609,22196.949219,22196.949219,295700
2024-02-21,22248.849609,22249.400391,21997.949219,22055.050781,22055.050781,364500
2024-02-22,22081.550781,22252.500000,21875.250000,22217.449219,22217.449219,343500
2024-02-23,22290.000000,22297.500000,22186.099609,22212.699219,22212.699219,226000
2024-02-26,22169.199219,22202.150391,22075.150391,22122.050781,22122.050781,207800
2024-02-27,22090.199219,22218.250000,22085.650391,22198.349609,22198.349609,252200
2024-02-28,22214.099609,22229.150391,21915.849609,21951.150391,21951.150391,203000
2024-02-29,21935.199219,22060.550781,21860.650391,21982.800781,21982.800781,360200
2024-03-01,22048.300781,22353.300781,22047.750000,22338.750000,22338.750000,351500
2024-03-04,22403.500000,22440.900391,22358.300781,22405.599609,22405.599609,298800
2024-03-05,22371.250000,22416.900391,22269.150391,22356.300781,22356.300781,296200
2024-03-06,22327.500000,22497.199219,22224.349609,22474.050781,22474.050781,312300
2024-03-07,22505.300781,22525.650391,22430.000000,22493.550781,22493.550781,379900
2024-03-11,22517.500000,22526.599609,22307.250000,22332.650391,22332.650391,277900
2024-03-12,22334.449219,22452.550781,22256.000000,22335.699219,22335.699219,299200
2024-03-13,22432.199219,22446.750000,21905.650391,21997.699219,21997.699219,493300
2024-03-14,21982.550781,22204.599609,21917.500000,22146.650391,22146.650391,426700
2024-03-15,22064.849609,22120.900391,21931.699219,22023.349609,22023.349609,661500
2024-03-18,21990.099609,22123.699219,21916.550781,22055.699219,22055.699219,356300
2024-03-19,21946.449219,21978.300781,21793.099609,21817.449219,21817.449219,344200
2024-03-20,21843.900391,21930.900391,21710.199219,21839.099609,21839.099609,312400
2024-03-21,21989.900391,22080.949219,21941.300781,22011.949219,22011.949219,353200
2024-03-22,21932.199219,22180.699219,21883.300781,22096.750000,22096.750000,388700
2024-03-26,21947.900391,22073.199219,21947.550781,22004.699219,22004.699219,328400
2024-03-27,22053.949219,22193.599609,22052.849609,22123.650391,22123.650391,409100
2024-03-28,22163.599609,22516.000000,22163.599609,22326.900391,22326.900391,410500
2024-04-01,22455.000000,22529.949219,22427.750000,22462.000000,22462.000000,0
2024-04-02,22458.800781,22497.599609,22388.150391,22453.300781,22453.300781,289500
2024-04-03,22385.699219,22521.099609,22346.500000,22434.650391,22434.650391,309600
2024-04-04,22592.099609,22619.000000,22303.800781,22514.650391,22514.650391,401000
2024-04-05,22486.400391,22537.599609,22427.599609,22513.699219,22513.699219,242200
2024-04-08,22578.349609,22697.300781,22550.349609,22666.300781,22666.300781,227600
2024-04-09,22765.099609,22768.400391,22612.250000,22642.750000,22642.750000,232400
2024-04-10,22720.250000,22775.699219,22673.699219,22753.800781,22753.800781,276800
2024-04-12,22677.400391,22726.449219,22503.750000,22519.400391,22519.400391,357200
2024-04-15,22339.050781,22427.449219,22259.550781,22272.500000,22272.500000,355500
2024-04-16,22125.300781,22213.750000,22079.449219,22147.900391,22147.900391,317300
2024-04-18,22212.349609,22326.500000,21961.699219,21995.849609,21995.849609,456900
2024-04-19,21861.500000,22179.550781,21777.650391,22147.000000,22147.000000,362500
2024-04-22,22336.900391,22375.650391,22198.150391,22336.400391,22336.400391,279300
2024-04-23,22447.050781,22447.550781,22349.449219,22368.000000,22368.000000,231500
2024-04-24,22421.550781,22476.449219,22384.000000,22402.400391,22402.400391,235900
2024-04-25,22316.900391,22625.949219,22305.250000,22570.349609,22570.349609,475000
2024-04-26,22620.400391,22620.400391,22385.550781,22419.949219,22419.949219,329900
2024-04-29,22475.550781,22655.800781,22441.900391,22643.400391,22643.400391,292000
2024-04-30,22679.650391,22783.349609,22568.400391,22604.849609,22604.849609,361900
2024-05-02,22567.849609,22710.500000,22567.849609,22648.199219,22648.199219,445900
2024-05-03,22766.349609,22794.699219,22348.050781,22475.849609,22475.849609,438100
2024-05-06,22561.599609,22588.800781,22409.449219,22442.699219,22442.699219,320300
2024-05-07,22489.750000,22499.050781,22232.050781,22302.500000,22302.500000,297800
2024-05-08,22231.199219,22368.650391,22185.199219,22302.500000,22302.500000,277400
2024-05-09,22224.800781,22307.750000,21932.400391,21957.500000,21957.500000,331300
2024-05-10,21990.949219,22131.300781,21950.300781,22055.199219,22055.199219,265800
2024-05-13,22027.949219,22131.650391,21821.050781,22104.050781,22104.050781,278200
2024-05-14,22112.900391,22270.050781,22081.250000,22217.849609,22217.849609,230200
2024-05-15,22255.599609,22297.550781,22151.750000,22200.550781,22200.550781,231900
2024-05-16,22319.199219,22432.250000,22054.550781,22403.849609,22403.849609,368900
2024-05-17,22415.250000,22502.150391,22345.650391,22466.099609,22466.099609,242700
2024-05-21,22404.550781,22591.099609,22404.550781,22529.050781,22529.050781,347600
2024-05-22,22576.599609,22629.500000,22483.150391,22597.800781,22597.800781,290300
2024-05-23,22614.099609,22993.599609,22577.449219,22967.650391,22967.650391,369800
2024-05-24,22930.750000,23026.400391,22908.000000,22957.099609,22957.099609,261900
2024-05-27,23038.949219,23110.800781,22871.199219,22932.449219,22932.449219,260000
2024-05-28,22977.150391,22998.550781,22858.500000,22888.150391,22888.150391,217900
2024-05-29,22762.750000,22825.500000,22685.449219,22704.699219,22704.699219,269900
